n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj
"Volvo Valenciennes";DRIVECO;"Volvo Valenciennes";FR*G46*PDUGARDINVOLVO59300*1;"Volvo Valenciennes";"Rue Jules Mousseron 59300 Aulnoy-Lez-Valenciennes";59032;3.514288;50.330694;9;FR*G46*E10448*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valenciennes";DRIVECO;"Volvo Valenciennes";FR*G46*PDUGARDINVOLVO59300*1;"Volvo Valenciennes";"Rue Jules Mousseron 59300 Aulnoy-Lez-Valenciennes";59032;3.514288;50.330694;9;FR*G46*E10448*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"JLR Valencienne";DRIVECO;"JLR Valencienne";FR*G41*PDUGARDINJLR59300*1;"JLR Valencienne";"rue Jules Mousseron 59300 Aulnoy-lez-Valenciennes";59032;3.514288;50.330694;5;FR*G41*E10449*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"JLR Valencienne";DRIVECO;"JLR Valencienne";FR*G41*PDUGARDINJLR59300*1;"JLR Valencienne";"rue Jules Mousseron 59300 Aulnoy-lez-Valenciennes";59032;3.514288;50.330694;5;FR*G41*E10449*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Domyos - Marcq-en-Bar?ul";DRIVECO;"Domyos - Marcq-en-Bar?ul";FR*G51*PDECATHLON59700*1;"Domyos - Marcq-en-Bar?ul";"1 allée des Olympiades 59700 MARQ EN BAROEUL";59378;3.090513;50.685961;6;FR*G51*E10452*P1;11.04;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Domyos - Marcq-en-Bar?ul";DRIVECO;"Domyos - Marcq-en-Bar?ul";FR*G51*PDECATHLON59700*1;"Domyos - Marcq-en-Bar?ul";"1 allée des Olympiades 59700 MARQ EN BAROEUL";59378;3.090513;50.685961;6;FR*G51*E10452*P2;11.04;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Domyos - Marcq-en-Bar?ul";DRIVECO;"Domyos - Marcq-en-Bar?ul";FR*G51*PDECATHLON59700*1;"Domyos - Marcq-en-Bar?ul";"1 allée des Olympiades 59700 MARQ EN BAROEUL";59378;3.090513;50.685961;6;FR*G51*E10453*P1;11.04;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Domyos - Marcq-en-Bar?ul";DRIVECO;"Domyos - Marcq-en-Bar?ul";FR*G51*PDECATHLON59700*1;"Domyos - Marcq-en-Bar?ul";"1 allée des Olympiades 59700 MARQ EN BAROEUL";59378;3.090513;50.685961;6;FR*G51*E10453*P2;11.04;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Domyos - Marcq-en-Bar?ul";DRIVECO;"Domyos - Marcq-en-Bar?ul";FR*G51*PDECATHLON59700*1;"Domyos - Marcq-en-Bar?ul";"1 allée des Olympiades 59700 MARQ EN BAROEUL";59378;3.090513;50.685961;6;FR*G51*E10454*P1;11.04;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Domyos - Marcq-en-Bar?ul";DRIVECO;"Domyos - Marcq-en-Bar?ul";FR*G51*PDECATHLON59700*1;"Domyos - Marcq-en-Bar?ul";"1 allée des Olympiades 59700 MARQ EN BAROEUL";59378;3.090513;50.685961;6;FR*G51*E10454*P2;11.04;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Decathlon - Dourges";DRIVECO;"Decathlon - Dourges";FR*G51*PDECATHLON62110*1;"Decathlon - Dourges";"3 Avenue de l'Europe, 62110 Hénin-Beaumont";62427;2.972313;50.446654;4;FR*G51*E10455*P1;11.04;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Decathlon - Dourges";DRIVECO;"Decathlon - Dourges";FR*G51*PDECATHLON62110*1;"Decathlon - Dourges";"3 Avenue de l'Europe, 62110 Hénin-Beaumont";62427;2.972313;50.446654;4;FR*G51*E10455*P2;11.04;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Decathlon - Dourges";DRIVECO;"Decathlon - Dourges";FR*G51*PDECATHLON62110*1;"Decathlon - Dourges";"3 Avenue de l'Europe, 62110 Hénin-Beaumont";62427;2.972313;50.446654;4;FR*G51*E10456*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Decathlon - Dourges";DRIVECO;"Decathlon - Dourges";FR*G51*PDECATHLON62110*1;"Decathlon - Dourges";"3 Avenue de l'Europe, 62110 Hénin-Beaumont";62427;2.972313;50.446654;4;FR*G51*E10456*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Villeneuve Loubet";DRIVECO;"Mercedes Villeneuve Loubet";FR*G43*PBYMYCARMERCEDES06270*1;"Mercedes Villeneuve Loubet";"62 Avenue des Baumettes 06270 Villeneuve-Loubet";06161;7.131983;43.638123;17;FR*G43*E20101144*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Villeneuve Loubet";DRIVECO;"Mercedes Villeneuve Loubet";FR*G43*PBYMYCARMERCEDES06270*1;"Mercedes Villeneuve Loubet";"62 Avenue des Baumettes 06270 Villeneuve-Loubet";06161;7.131983;43.638123;17;FR*G43*E20101144*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Aubiere";DRIVECO;"Mercedes Aubiere";FR*G43*PMAURINMERCEDES63170*1;"Mercedes Aubiere";"33 avenue du Roussillon 63170 Aubière";63014;3.133805;45.750367;10;FR*G43*E20101145*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Aubiere";DRIVECO;"Mercedes Aubiere";FR*G43*PMAURINMERCEDES63170*1;"Mercedes Aubiere";"33 avenue du Roussillon 63170 Aubière";63014;3.133805;45.750367;10;FR*G43*E20101145*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Aubiere";DRIVECO;"Mercedes Aubiere";FR*G43*PMAURINMERCEDES63170*1;"Mercedes Aubiere";"33 avenue du Roussillon 63170 Aubière";63014;3.133805;45.750367;10;FR*G43*E20101145*P3;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Aubiere";DRIVECO;"Mercedes Aubiere";FR*G43*PMAURINMERCEDES63170*1;"Mercedes Aubiere";"33 avenue du Roussillon 63170 Aubière";63014;3.133805;45.750367;10;FR*G43*E20101145*P4;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Strasbourg Bischheim";DRIVECO;"Fiat Strasbourg Bischheim";FR*G47*PHESSFIAT67800*1;"Fiat Strasbourg Bischheim";"12 rue Emile Mathis 67800 Bischheim";67043;7.727141;48.617777;7;FR*G47*E10465*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Strasbourg Bischheim";DRIVECO;"Fiat Strasbourg Bischheim";FR*G47*PHESSFIAT67800*1;"Fiat Strasbourg Bischheim";"12 rue Emile Mathis 67800 Bischheim";67043;7.727141;48.617777;7;FR*G47*E10465*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Strasbourg Bischheim";DRIVECO;"Fiat Strasbourg Bischheim";FR*G47*PHESSFIAT67800*1;"Fiat Strasbourg Bischheim";"12 rue Emile Mathis 67800 Bischheim";67043;7.727141;48.617777;7;FR*G47*E10466*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Strasbourg Bischheim";DRIVECO;"Fiat Strasbourg Bischheim";FR*G47*PHESSFIAT67800*1;"Fiat Strasbourg Bischheim";"12 rue Emile Mathis 67800 Bischheim";67043;7.727141;48.617777;7;FR*G47*E10466*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Strasbourg Bischheim";DRIVECO;"Fiat Strasbourg Bischheim";FR*G47*PHESSFIAT67800*1;"Fiat Strasbourg Bischheim";"12 rue Emile Mathis 67800 Bischheim";67043;7.727141;48.617777;7;FR*G47*E10467*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Strasbourg Bischheim";DRIVECO;"Fiat Strasbourg Bischheim";FR*G47*PHESSFIAT67800*1;"Fiat Strasbourg Bischheim";"12 rue Emile Mathis 67800 Bischheim";67043;7.727141;48.617777;7;FR*G47*E10467*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Villeneuve d'Ascq";DRIVECO;"Volvo Villeneuve d'Ascq";FR*G46*PDUGARDINVOLVO59650*1;"Volvo Villeneuve d'Ascq";"Boulevard de l'Ouest 59650 Villeneuve-d'Ascq";59350;3.120367;50.631908;4;FR*G46*E10468*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Villeneuve d'Ascq";DRIVECO;"Volvo Villeneuve d'Ascq";FR*G46*PDUGARDINVOLVO59650*1;"Volvo Villeneuve d'Ascq";"Boulevard de l'Ouest 59650 Villeneuve-d'Ascq";59350;3.120367;50.631908;4;FR*G46*E10468*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Moulins";DRIVECO;"Mercedes Moulins";FR*G43*PMAURINMERCEDES03000*1;"Mercedes Moulins";"champ Michel 03000 Avermes";03013;3.303730;46.602237;6;FR*G43*E20199391*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Moulins";DRIVECO;"Mercedes Moulins";FR*G43*PMAURINMERCEDES03000*1;"Mercedes Moulins";"champ Michel 03000 Avermes";03013;3.303730;46.602237;6;FR*G43*E20199391*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Moulins";DRIVECO;"Mercedes Moulins";FR*G43*PMAURINMERCEDES03000*1;"Mercedes Moulins";"champ Michel 03000 Avermes";03013;3.303730;46.602237;6;FR*G43*E20199391*P3;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Moulins";DRIVECO;"Mercedes Moulins";FR*G43*PMAURINMERCEDES03000*1;"Mercedes Moulins";"champ Michel 03000 Avermes";03013;3.303730;46.602237;6;FR*G43*E20199391*P4;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Besançon";DRIVECO;"Fiat Besançon";FR*G47*PHESSFIAT25770*1;"Fiat Besançon";"1 impasse Gougeot 25770 Franois";25258;5.939918;47.215472;4;FR*G47*E10469*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Besançon";DRIVECO;"Fiat Besançon";FR*G47*PHESSFIAT25770*1;"Fiat Besançon";"1 impasse Gougeot 25770 Franois";25258;5.939918;47.215472;4;FR*G47*E10469*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Besançon";DRIVECO;"Fiat Besançon";FR*G47*PHESSFIAT25770*1;"Fiat Besançon";"1 impasse Gougeot 25770 Franois";25258;5.939918;47.215472;4;FR*G47*E10470*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Besançon";DRIVECO;"Fiat Besançon";FR*G47*PHESSFIAT25770*1;"Fiat Besançon";"1 impasse Gougeot 25770 Franois";25258;5.939918;47.215472;4;FR*G47*E10470*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Bellerive";DRIVECO;"Mercedes Bellerive";FR*G43*PMAURINMERCEDES03700*1;"Mercedes Bellerive";"140 avenue de vichy 03700 Bellerive-sur-allier";03023;3.401355;46.125734;3;FR*G43*E20199393*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Montluçon";DRIVECO;"Mercedes Montluçon";FR*G43*PMAURINMERCEDES03100*1;"Mercedes Montluçon";"62 Avenue de l'Europe 03100 Montluçon";03185;2.596959;46.350146;6;FR*G43*E20199394*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Montluçon";DRIVECO;"Mercedes Montluçon";FR*G43*PMAURINMERCEDES03100*1;"Mercedes Montluçon";"62 Avenue de l'Europe 03100 Montluçon";03185;2.596959;46.350146;6;FR*G43*E20199394*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Montluçon";DRIVECO;"Mercedes Montluçon";FR*G43*PMAURINMERCEDES03100*1;"Mercedes Montluçon";"62 Avenue de l'Europe 03100 Montluçon";03185;2.596959;46.350146;6;FR*G43*E20199394*P3;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Montluçon";DRIVECO;"Mercedes Montluçon";FR*G43*PMAURINMERCEDES03100*1;"Mercedes Montluçon";"62 Avenue de l'Europe 03100 Montluçon";03185;2.596959;46.350146;6;FR*G43*E20199394*P4;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Villeneuve Loubet";DRIVECO;"Mercedes Villeneuve Loubet";FR*G43*PBYMYCARMERCEDES06270*1;"Mercedes Villeneuve Loubet";"62 Avenue des Baumettes 06270 Villeneuve-Loubet";06161;7.131983;43.638123;17;FR*G43*E20199392*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Villeneuve Loubet";DRIVECO;"Mercedes Villeneuve Loubet";FR*G43*PBYMYCARMERCEDES06270*1;"Mercedes Villeneuve Loubet";"62 Avenue des Baumettes 06270 Villeneuve-Loubet";06161;7.131983;43.638123;17;FR*G43*E20199392*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Villeneuve Loubet";DRIVECO;"Mercedes Villeneuve Loubet";FR*G43*PBYMYCARMERCEDES06270*1;"Mercedes Villeneuve Loubet";"62 Avenue des Baumettes 06270 Villeneuve-Loubet";06161;7.131983;43.638123;17;FR*G43*E20199392*P3;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Villeneuve Loubet";DRIVECO;"Mercedes Villeneuve Loubet";FR*G43*PBYMYCARMERCEDES06270*1;"Mercedes Villeneuve Loubet";"62 Avenue des Baumettes 06270 Villeneuve-Loubet";06161;7.131983;43.638123;17;FR*G43*E20199392*P4;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat St Etienne";DRIVECO;"Fiat St Etienne";FR*G47*PHESSFIAT42000**1;"Fiat St Etienne";"ZI Necker Rue du Rocher 42000 Saint-Etienne";42218;4.411061;45.455535;4;FR*G47*E10471*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat St Etienne";DRIVECO;"Fiat St Etienne";FR*G47*PHESSFIAT42000**1;"Fiat St Etienne";"ZI Necker Rue du Rocher 42000 Saint-Etienne";42218;4.411061;45.455535;4;FR*G47*E10471*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Belfort";DRIVECO;"Fiat Belfort";FR*G47*PHESSFIAT90000*1;"Fiat Belfort";"23 boulevard Richelieu 90000 Belfort";90010;6.859709;47.627971;3;FR*G47*E10472*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Belfort";DRIVECO;"Fiat Belfort";FR*G47*PHESSFIAT90000*1;"Fiat Belfort";"23 boulevard Richelieu 90000 Belfort";90010;6.859709;47.627971;3;FR*G47*E10472*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Haguenau";DRIVECO;"Fiat Haguenau";FR*G47*PHESSFIAT67500*1;"Fiat Haguenau";"1 boulevard de l'europe 67500 Haguenau";67180;7.782814;48.816353;4;FR*G47*E10473*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Haguenau";DRIVECO;"Fiat Haguenau";FR*G47*PHESSFIAT67500*1;"Fiat Haguenau";"1 boulevard de l'europe 67500 Haguenau";67180;7.782814;48.816353;4;FR*G47*E10473*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Douai Dechy";DRIVECO;"Fiat Douai Dechy";FR*G47*PLEMPEREURFIAT59187*1;"Fiat Douai Dechy";"ZAC du Luc Cité de l'Automobile Rue Barack Obama 59187 Dechy";59170;3.121966;50.343997;8;FR*G47*E10477*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Douai Dechy";DRIVECO;"Fiat Douai Dechy";FR*G47*PLEMPEREURFIAT59187*1;"Fiat Douai Dechy";"ZAC du Luc Cité de l'Automobile Rue Barack Obama 59187 Dechy";59170;3.121966;50.343997;8;FR*G47*E10477*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Douai Dechy";DRIVECO;"Fiat Douai Dechy";FR*G47*PLEMPEREURFIAT59187*1;"Fiat Douai Dechy";"ZAC du Luc Cité de l'Automobile Rue Barack Obama 59187 Dechy";59170;3.121966;50.343997;8;FR*G47*E10478*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Douai Dechy";DRIVECO;"Fiat Douai Dechy";FR*G47*PLEMPEREURFIAT59187*1;"Fiat Douai Dechy";"ZAC du Luc Cité de l'Automobile Rue Barack Obama 59187 Dechy";59170;3.121966;50.343997;8;FR*G47*E10478*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Douai Dechy";DRIVECO;"Fiat Douai Dechy";FR*G47*PLEMPEREURFIAT59187*1;"Fiat Douai Dechy";"ZAC du Luc Cité de l'Automobile Rue Barack Obama 59187 Dechy";59170;3.121966;50.343997;8;FR*G47*E10479*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Douai Dechy";DRIVECO;"Fiat Douai Dechy";FR*G47*PLEMPEREURFIAT59187*1;"Fiat Douai Dechy";"ZAC du Luc Cité de l'Automobile Rue Barack Obama 59187 Dechy";59170;3.121966;50.343997;8;FR*G47*E10479*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Liévin/Lens";DRIVECO;"Fiat Liévin/Lens";FR*G47*PLEMPEREURFIAT62800*1;"Fiat Liévin/Lens";"2 Avenue François Mitterrand 62800 Liévin";62510;2.786971;50.426524;8;FR*G47*E10474*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Liévin/Lens";DRIVECO;"Fiat Liévin/Lens";FR*G47*PLEMPEREURFIAT62800*1;"Fiat Liévin/Lens";"2 Avenue François Mitterrand 62800 Liévin";62510;2.786971;50.426524;8;FR*G47*E10474*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Liévin/Lens";DRIVECO;"Fiat Liévin/Lens";FR*G47*PLEMPEREURFIAT62800*1;"Fiat Liévin/Lens";"2 Avenue François Mitterrand 62800 Liévin";62510;2.786971;50.426524;8;FR*G47*E10475*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Liévin/Lens";DRIVECO;"Fiat Liévin/Lens";FR*G47*PLEMPEREURFIAT62800*1;"Fiat Liévin/Lens";"2 Avenue François Mitterrand 62800 Liévin";62510;2.786971;50.426524;8;FR*G47*E10475*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Liévin/Lens";DRIVECO;"Fiat Liévin/Lens";FR*G47*PLEMPEREURFIAT62800*1;"Fiat Liévin/Lens";"2 Avenue François Mitterrand 62800 Liévin";62510;2.786971;50.426524;8;FR*G47*E10476*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Liévin/Lens";DRIVECO;"Fiat Liévin/Lens";FR*G47*PLEMPEREURFIAT62800*1;"Fiat Liévin/Lens";"2 Avenue François Mitterrand 62800 Liévin";62510;2.786971;50.426524;8;FR*G47*E10476*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Coignières";DRIVECO;"Fiat Coignières";FR*G47*PPRIODFIAT78310*1;"Fiat Coignières";"3 Rue Joseph Marie Jacquard 78310 Coignières";78168;1.932101;48.756802;4;FR*G47*E10482*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Coignières";DRIVECO;"Fiat Coignières";FR*G47*PPRIODFIAT78310*1;"Fiat Coignières";"3 Rue Joseph Marie Jacquard 78310 Coignières";78168;1.932101;48.756802;4;FR*G47*E10482*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Corbeil";DRIVECO;"Fiat Corbeil";FR*G47*PPRIODFIAT91100*1;"Fiat Corbeil";"66-68 Route de Lisses 91100 Corbeil-Essonnes";91174;2.455630;48.608288;5;FR*G47*E10483*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Corbeil";DRIVECO;"Fiat Corbeil";FR*G47*PPRIODFIAT91100*1;"Fiat Corbeil";"66-68 Route de Lisses 91100 Corbeil-Essonnes";91174;2.455630;48.608288;5;FR*G47*E10483*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Corbeil";DRIVECO;"Fiat Corbeil";FR*G47*PPRIODFIAT91100*1;"Fiat Corbeil";"66-68 Route de Lisses 91100 Corbeil-Essonnes";91174;2.455630;48.608288;5;FR*G47*E10484*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Corbeil";DRIVECO;"Fiat Corbeil";FR*G47*PPRIODFIAT91100*1;"Fiat Corbeil";"66-68 Route de Lisses 91100 Corbeil-Essonnes";91174;2.455630;48.608288;5;FR*G47*E10484*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Le Cannet";DRIVECO;"Mercedes Le Cannet";FR*G43*PBYMYCARMERCEDES06110*1;"Mercedes Le Cannet";"567 bis Avenue du Campon 06110 Le Cannet";06030;7.012828;43.573527;7;FR*G43*E20199396*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Mercedes Le Cannet";DRIVECO;"Mercedes Le Cannet";FR*G43*PBYMYCARMERCEDES06110*1;"Mercedes Le Cannet";"567 bis Avenue du Campon 06110 Le Cannet";06030;7.012828;43.573527;7;FR*G43*E20199396*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Viry-Châtillon";DRIVECO;"Fiat Viry-Châtillon";FR*G47*PPRIODFIAT91170*1;"Fiat Viry-Châtillon";"4 avenue de la madeleine 91170 Viry-Châtillon";91687;2.375600;48.684087;3;FR*G47*E10485*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Viry-Châtillon";DRIVECO;"Fiat Viry-Châtillon";FR*G47*PPRIODFIAT91170*1;"Fiat Viry-Châtillon";"4 avenue de la madeleine 91170 Viry-Châtillon";91687;2.375600;48.684087;3;FR*G47*E10485*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat St Etienne";DRIVECO;"Fiat St Etienne";FR*G47*PHESSFIAT42000**1;"Fiat St Etienne";"ZI Necker Rue du Rocher 42000 Saint-Etienne";42218;4.411061;45.455535;4;FR*G47*E20199395*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Melun";DRIVECO;"Fiat Melun";FR*G47*PPRIODFIAT77240*1;"Fiat Melun";"620 Impasse de l'Épinet, 77240 Vert-Saint-Denis";77495;2.630807;48.564923;3;FR*G47*E10486*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Melun";DRIVECO;"Fiat Melun";FR*G47*PPRIODFIAT77240*1;"Fiat Melun";"620 Impasse de l'Épinet, 77240 Vert-Saint-Denis";77495;2.630807;48.564923;3;FR*G47*E10486*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Valenciennes SDAH";DRIVECO;"Fiat Valenciennes SDAH";FR*G47*PSAIPFIAT59300*1;"Fiat Valenciennes SDAH";"9001 Rue Ernest Macarez 59300 Valenciennes";59606;3.531626;50.368902;3;FR*G47*E10492*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Valenciennes SDAH";DRIVECO;"Fiat Valenciennes SDAH";FR*G47*PSAIPFIAT59300*1;"Fiat Valenciennes SDAH";"9001 Rue Ernest Macarez 59300 Valenciennes";59606;3.531626;50.368902;3;FR*G47*E10492*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Mulhouse";DRIVECO;"Fiat Mulhouse";FR*G47*PHESSFIAT68110*1;"Fiat Mulhouse";"1B Rue de Sausheim 68110 Illzach";68154;7.357279;47.762349;6;FR*G47*E10487*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Mulhouse";DRIVECO;"Fiat Mulhouse";FR*G47*PHESSFIAT68110*1;"Fiat Mulhouse";"1B Rue de Sausheim 68110 Illzach";68154;7.357279;47.762349;6;FR*G47*E10487*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Mulhouse";DRIVECO;"Fiat Mulhouse";FR*G47*PHESSFIAT68110*1;"Fiat Mulhouse";"1B Rue de Sausheim 68110 Illzach";68154;7.357279;47.762349;6;FR*G47*E10488*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Mulhouse";DRIVECO;"Fiat Mulhouse";FR*G47*PHESSFIAT68110*1;"Fiat Mulhouse";"1B Rue de Sausheim 68110 Illzach";68154;7.357279;47.762349;6;FR*G47*E10488*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Dijon";DRIVECO;"Fiat Dijon";FR*G47*PHESSFIAT21000*1;"Fiat Dijon";"10 Rue des Ardennes 21000 Dijon";21231;5.068043;47.352239;6;FR*G47*E10490*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Dijon";DRIVECO;"Fiat Dijon";FR*G47*PHESSFIAT21000*1;"Fiat Dijon";"10 Rue des Ardennes 21000 Dijon";21231;5.068043;47.352239;6;FR*G47*E10490*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Dijon";DRIVECO;"Fiat Dijon";FR*G47*PHESSFIAT21000*1;"Fiat Dijon";"10 Rue des Ardennes 21000 Dijon";21231;5.068043;47.352239;6;FR*G47*E10491*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Dijon";DRIVECO;"Fiat Dijon";FR*G47*PHESSFIAT21000*1;"Fiat Dijon";"10 Rue des Ardennes 21000 Dijon";21231;5.068043;47.352239;6;FR*G47*E10491*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Huningue";DRIVECO;"Fiat Huningue";FR*G47*PHESSFIAT68330*1;"Fiat Huningue";"Rue de Blochmont - Dept.107 68330 Huningue";68149;7.578616;47.587006;3;FR*G47*E10489*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Huningue";DRIVECO;"Fiat Huningue";FR*G47*PHESSFIAT68330*1;"Fiat Huningue";"Rue de Blochmont - Dept.107 68330 Huningue";68149;7.578616;47.587006;3;FR*G47*E10489*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat Albertville";DRIVECO;"Fiat Albertville";FR*G47*PBYMYCARFIAT73200*1;"Fiat Albertville";"1 Rue Lieutenant Gustave Eysseric 73200 Albertville";73011;6.393201;45.663612;3;FR*G47*E10493*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
